!	2635	2635	1196	!
ぢゃふ	340	35	2203	ぢゃふ
ぢゃふ	340	35	2203	ぢやふ
ぢやふ	340	35	2203	ぢやふ
じゃう	340	35	2204	ぢゃふ
じゃう	340	35	2204	ぢやふ
じやう	340	35	2204	ぢやふ
じやが	137	332	2361	じやが
ぢゃな	137	417	1536	ぢゃな
ぢゃな	137	417	1536	ぢやな
ぢやな	137	417	1536	ぢやな
じゃな	137	417	1537	ぢゃな
じゃな	137	417	1537	ぢやな
じやな	137	417	1537	ぢやな
ぢゃね	137	418	684	ぢゃね
ぢゃね	137	418	684	ぢやね
ぢやね	137	418	684	ぢやね
じゃね	137	418	685	ぢゃね
じゃね	137	418	685	ぢやね
じやね	137	418	685	ぢやね
ぢゃね	292	418	2524	ぢゃね
ぢゃね	292	418	2524	ぢやね
ぢやね	292	418	2524	ぢやね
じゃね	292	418	2525	ぢゃね
じゃね	292	418	2525	ぢやね
じやね	292	418	2525	ぢやね
ぢゃね	340	418	2333	ぢゃね
ぢゃね	340	418	2333	ぢやね
ぢやね	340	418	2333	ぢやね
じゃね	340	418	2334	ぢゃね
じゃね	340	418	2334	ぢやね
じやね	340	418	2334	ぢやね
ぢゃよ	137	425	2068	ぢゃよ
ぢゃよ	137	425	2068	ぢやよ
ぢやよ	137	425	2068	ぢやよ
じゃよ	137	425	2069	ぢゃよ
じゃよ	137	425	2069	ぢやよ
じやよ	137	425	2069	ぢやよ
ぢゃろ	138	138	570	ぢゃろ
ぢゃろ	138	138	570	ぢやろ
ぢやろ	138	138	570	ぢやろ
じゃろ	138	138	571	ぢゃろ
じゃろ	138	138	571	ぢやろ
じやろ	138	138	571	ぢやろ
ぢゃん	37	37	405	ぢゃん
ぢゃん	37	37	405	ぢやん
ぢやん	37	37	405	ぢやん
じゃん	37	37	406	ぢゃん
じゃん	37	37	406	ぢやん
じやん	37	37	406	ぢやん
たつけ	142	414	4456	たつけ
たつて	343	343	1422	たつて
たなあ	142	418	4105	たなあ
たらう	144	35	929	たらう
たろう	144	35	930	たらう
たろう	144	35	930	たらう
だつけ	165	414	3047	だつけ
だつた	167	142	872	だつた
だつて	297	297	1005	だつて
だなあ	165	418	2892	だなあ
だらう	166	35	728	だらう
だろう	166	35	729	だらう
だろう	166	35	729	だらう
ちまへ	1769	1769	317	ちまへ
ちまえ	1769	1769	318	ちまへ
ちまえ	1769	1769	318	ちまへ
ちゃー	346	346	1071	ちゃー
ちゃー	346	346	1071	ちやー
ちやー	346	346	1071	ちやー
ちゃあ	346	346	1072	ちゃー
ちゃあ	346	346	1072	ちやー
ちやあ	346	346	1072	ちやー
ちゃふ	1781	1781	1070	ちゃふ
ちゃふ	1781	1781	1070	ちやふ
ちやふ	1781	1781	1070	ちやふ
ちゃう	1781	1781	1071	ちゃふ
ちゃう	1781	1781	1071	ちやふ
ちやう	1781	1781	1071	ちやふ
ちゃへ	1770	1770	297	ちゃへ
ちゃへ	1770	1770	297	ちやへ
ちやへ	1770	1770	297	ちやへ
ちゃえ	1770	1770	298	ちゃへ
ちゃえ	1770	1770	298	ちやへ
ちやえ	1770	1770	298	ちやへ
ちやん	344	428	1778	ちやん
つかな	39	408	3089	つかな
つしよ	180	180	494	つしよ
つすか	169	325	1622	つすか
つすね	169	418	1177	つすね
つすよ	169	425	1580	つすよ
つすわ	169	426	2325	つすわ
つたら	39	140	2882	つたら
つつつ	39	418	3847	つつつ
つてさ	391	410	3910	つてさ
つてな	393	393	2298	つてな
つてね	391	418	3503	つてね
つてよ	391	425	4053	つてよ
つとな	386	417	2916	つとな
つぽい	2282	2282	1138	つぽい
つぽく	2348	2348	1361	つぽく
っから	32	330	2347	つから
つから	32	330	2347	つから
つから	32	330	2348	つから
つから	32	330	2348	つから
てゐた	348	142	2879	てゐた
てうぃた	348	142	2879	てゐた
ていた	348	142	2880	てゐた
ていた	348	142	2880	てゐた
てゐる	348	1080	2300	てゐる
てうぃる	348	1080	2300	てゐる
ている	348	1080	2301	てゐる
ている	348	1080	2301	てゐる
でゐた	349	142	2660	でゐた
でうぃた	349	142	2660	でゐた
でいた	349	142	2661	でゐた
でいた	349	142	2661	でゐた
でゐる	349	1080	2048	でゐる
でうぃる	349	1080	2048	でゐる
でいる	349	1080	2049	でゐる
でいる	349	1080	2049	でゐる
でしよ	183	183	713	でしよ
ですつ	172	39	3998	ですつ
でつす	173	173	188	でつす
でつせ	1384	480	599	でつせ
といふ	395	395	2613	といふ
という	395	395	2614	といふ
という	395	395	2614	といふ
とつた	1661	142	1398	とつた
なほし	1459	1459	1391	直し
なおし	1459	1459	1392	直し
なおし	1459	1459	1392	直し
なかつ	211	211	3507	なかつ
なきや	200	200	1129	なきや
なつし	1663	339	1375	なつし
なつて	417	391	4010	なつて
なのお	163	418	5255	なのお
かたい	2524	2524	1242	難い
にくい	2524	2524	1243	難い
にくい	2524	2524	1243	難い
になひ	327	204	4331	になひ
にない	327	204	4332	になひ
にない	327	204	4332	になひ
ねえよ	214	425	2168	ねえよ
ねつと	418	386	4185	ねつと
ばつか	311	311	1142	ばつか
ばなあ	361	418	4528	ばなあ
ましよ	246	246	1487	ましよ
まつす	241	241	913	まつす
まつせ	229	229	389	まつせ
やつけ	265	414	3266	やつけ
やなあ	265	418	2507	やなあ
やねえ	265	418	3299	やねえ
よなあ	425	418	3701	よなあ
よねえ	425	418	3775	よねえ
んなあ	45	418	4467	んなあ
ーつと	46	386	2489	ーつと
うかなあ	35	418	4197	うかなあ
かなあと	408	387	3795	かなあと
かなつて	408	391	3395	かなつて
からなあ	330	418	3696	からなあ
くらゐか	289	325	3042	くらゐか
くらうぃか	289	325	3042	くらゐか
くらいか	289	325	3043	くらゐか
くらいか	289	325	3043	くらゐか
くらゐだ	289	165	3354	くらゐだ
くらうぃだ	289	165	3354	くらゐだ
くらいだ	289	165	3355	くらゐだ
くらいだ	289	165	3355	くらゐだ
くらゐで	289	168	2904	くらゐで
くらうぃで	289	168	2904	くらゐで
くらいで	289	168	2905	くらゐで
くらいで	289	168	2905	くらゐで
くらゐに	289	372	2818	くらゐに
くらうぃに	289	372	2818	くらゐに
くらいに	289	372	2819	くらゐに
くらいに	289	372	2819	くらゐに
くらゐの	289	429	3241	くらゐの
くらうぃの	289	429	3241	くらゐの
くらいの	289	429	3242	くらゐの
くらいの	289	429	3242	くらゐの
くらゐは	289	283	3369	くらゐは
くらうぃは	289	283	3369	くらゐは
くらいは	289	283	3370	くらゐは
くらいは	289	283	3370	くらゐは
してゐた	634	142	3034	してゐた
してうぃた	634	142	3034	してゐた
していた	634	142	3035	してゐた
していた	634	142	3035	してゐた
してゐる	634	1080	2336	してゐる
してうぃる	634	1080	2336	してゐる
している	634	1080	2337	してゐる
している	634	1080	2337	してゐる
しなきや	633	200	2935	しなきや
しょうか	630	325	2157	しようか
しようか	630	325	2157	しようか
しようか	630	325	2158	しようか
しようか	630	325	2158	しようか
ぢゃはう	1790	35	196	ぢゃはう
ぢゃはう	1790	35	196	ぢやはう
ぢやはう	1790	35	196	ぢやはう
じゃおう	1790	35	197	ぢゃはう
じゃおう	1790	35	197	ぢやはう
じやおう	1790	35	197	ぢやはう
ぢゃない	292	204	1261	ぢゃない
ぢゃない	292	204	1261	ぢやない
ぢやない	292	204	1261	ぢやない
じゃない	292	204	1262	ぢゃない
じゃない	292	204	1262	ぢやない
じやない	292	204	1262	ぢやない
ぢゃなく	292	212	3062	ぢゃなく
ぢゃなく	292	212	3062	ぢやなく
ぢやなく	292	212	3062	ぢやなく
じゃなく	292	212	3063	ぢゃなく
じゃなく	292	212	3063	ぢやなく
じやなく	292	212	3063	ぢやなく
ぢゃねぇ	137	418	2173	ぢゃねぇ
ぢゃねぇ	137	418	2173	ぢやねえ
ぢやねえ	137	418	2173	ぢやねえ
じゃねぇ	137	418	2174	ぢゃねぇ
じゃねぇ	137	418	2174	ぢやねえ
じやねえ	137	418	2174	ぢやねえ
ぢゃんか	37	325	2319	ぢゃんか
ぢゃんか	37	325	2319	ぢやんか
ぢやんか	37	325	2319	ぢやんか
じゃんか	37	325	2320	ぢゃんか
じゃんか	37	325	2320	ぢやんか
じやんか	37	325	2320	ぢやんか
ずぢまひ	219	43	6425	ずぢまひ
ずじまい	219	43	6426	ずぢまひ
ずじまい	219	43	6426	ずぢまひ
せてゐた	480	142	2934	せてゐた
せてうぃた	480	142	2934	せてゐた
せていた	480	142	2935	せてゐた
せていた	480	142	2935	せてゐた
せてゐる	480	1080	2358	せてゐる
せてうぃる	480	1080	2358	せてゐる
せている	480	1080	2359	せてゐる
せている	480	1080	2359	せてゐる
たいなあ	152	418	3157	たいなあ
たかつた	159	142	1229	たかつた
たらなあ	140	418	4410	たらなあ
だつたが	167	332	2887	だつたが
だつたね	167	418	3122	だつたね
だつたよ	167	425	2836	だつたよ
だつたら	167	140	2755	だつたら
だつたり	167	114	2775	だつたり
だつたり	167	268	2273	だつたり
だつてさ	297	410	2167	だつてさ
だつてね	297	418	2642	だつてね
だつてば	297	361	2679	だつてば
だつてよ	297	425	2727	だつてよ
だよなあ	165	418	3246	だよなあ
だらうか	166	325	1376	だらうか
だろうか	166	325	1377	だらうか
だろうか	166	325	1377	だらうか
だらうな	166	417	2462	だらうな
だろうな	166	417	2463	だらうな
だろうな	166	417	2463	だらうな
だらうね	166	418	2560	だらうね
だろうね	166	418	2561	だらうね
だろうね	166	418	2561	だらうね
ちまつた	1814	142	811	ちまつた
ちゃはう	1793	35	34	ちゃはう
ちゃはう	1793	35	34	ちやはう
ちやはう	1793	35	34	ちやはう
ちゃおう	1793	35	35	ちゃはう
ちゃおう	1793	35	35	ちやはう
ちやおう	1793	35	35	ちやはう
ちやつた	1815	142	1075	ちやつた
ちやつて	1815	348	1752	ちやつて
つすよね	169	418	2050	つすよね
っていふ	392	392	2144	っていふ
っていふ	392	392	2144	つていふ
つていふ	392	392	2144	つていふ
っていう	392	392	2145	っていふ
っていう	392	392	2145	つていふ
つていう	392	392	2145	つていふ
てゐます	348	240	1734	てゐます
てうぃます	348	240	1734	てゐます
ています	348	240	1735	てゐます
ています	348	240	1735	てゐます
てしまふ	348	1776	3378	てしまふ
てしまう	348	1776	3379	てしまふ
てしまう	348	1776	3379	てしまふ
てたつけ	1215	414	4234	てたつけ
てたなあ	1215	418	3578	てたなあ
であつた	168	142	2312	であつた
であつて	168	348	3806	であつて
であらう	168	35	2992	であらう
であろう	168	35	2993	であらう
であろう	168	35	2993	であらう
でゐます	349	240	1384	でゐます
でうぃます	349	240	1384	でゐます
でいます	349	240	1385	でゐます
でいます	349	240	1385	でゐます
でしたあ	192	418	4254	でしたあ
でしたつ	192	418	4326	でしたつ
でしまふ	349	1776	3199	でしまふ
でしまう	349	1776	3200	でしまふ
でしまう	349	1776	3200	でしまふ
でせう	172	172	2035	でせう
でしょう	172	172	2036	でせう
でしよう	172	172	2036	でせう
でせう	183	35	966	でせう
でしょう	183	35	967	でせう
でしよう	183	35	967	でせう
ですつて	172	391	3955	ですつて
ですねえ	172	418	3613	ですねえ
ですねつ	172	418	3797	ですねつ
ですねえ	172	418	3988	ですねー
ですねー	172	418	3989	ですねー
ですねー	172	418	3989	ですねー
といふか	395	325	3545	といふか
というか	395	325	3546	といふか
というか	395	325	3546	といふか
なかつた	211	142	929	なかつた
なきやな	200	417	2586	なきやな
なきやね	200	418	2171	なきやね
なくちや	212	344	3236	なくちや
なくらゐ	163	289	5027	なくらゐ
なくらうぃ	163	289	5027	なくらゐ
なくらい	163	289	5028	なくらゐ
なくらい	163	289	5028	なくらゐ
にとつて	398	398	2087	にとつて
のになあ	360	418	3286	のになあ
ばつかり	312	312	1182	ばつかり
ませう	240	240	2356	ませう
ましょう	240	240	2357	ませう
ましよう	240	240	2357	ませう
ませう	246	35	642	ませう
ましょう	246	35	643	ませう
ましよう	246	35	643	ませう
ましよー	246	46	2086	ましよー
ますねえ	240	418	4653	ますねえ
やがつた	1668	142	988	やがつた
やがつて	1668	348	922	やがつて
やしなひ	264	204	1550	やしなひ
やしない	264	204	1551	やしなひ
やしない	264	204	1551	やしなひ
やろなあ	266	418	1891	やろなあ
れてゐた	482	142	3326	れてゐた
れてうぃた	482	142	3326	れてゐた
れていた	482	142	3327	れてゐた
れていた	482	142	3327	れてゐた
れてゐる	482	1080	2812	れてゐる
れてうぃる	482	1080	2812	れてゐる
れている	482	1080	2813	れてゐる
れている	482	1080	2813	れてゐる
んだつて	45	413	4547	んだつて
んでしよ	45	183	4657	んでしよ
ゐませんか	1202	325	4258	ゐませんか
うぃませんか	1202	325	4258	ゐませんか
いませんか	1202	325	4259	ゐませんか
いませんか	1202	325	4259	ゐませんか
くらゐかな	289	408	2600	くらゐかな
くらうぃかな	289	408	2600	くらゐかな
くらいかな	289	408	2601	くらゐかな
くらいかな	289	408	2601	くらゐかな
くらゐから	289	330	3557	くらゐから
くらうぃから	289	330	3557	くらゐから
くらいから	289	330	3558	くらゐから
くらいから	289	330	3558	くらゐから
くらゐしか	289	279	3586	くらゐしか
くらうぃしか	289	279	3586	くらゐしか
くらいしか	289	279	3587	くらゐしか
くらいしか	289	279	3587	くらゐしか
くらゐです	289	172	2001	くらゐです
くらうぃです	289	172	2001	くらゐです
くらいです	289	172	2002	くらゐです
くらいです	289	172	2002	くらゐです
くらゐなら	289	162	3634	くらゐなら
くらうぃなら	289	162	3634	くらゐなら
くらいなら	289	162	3635	くらゐなら
くらいなら	289	162	3635	くらゐなら
くらゐまで	289	314	3464	くらゐまで
くらうぃまで	289	314	3464	くらゐまで
くらいまで	289	314	3465	くらゐまで
くらいまで	289	314	3465	くらゐまで
ぐらゐかな	290	408	2554	ぐらゐかな
ぐらうぃかな	290	408	2554	ぐらゐかな
ぐらいかな	290	408	2555	ぐらゐかな
ぐらいかな	290	408	2555	ぐらゐかな
ぐらゐです	290	172	1997	ぐらゐです
ぐらうぃです	290	172	1997	ぐらゐです
ぐらいです	290	172	1998	ぐらゐです
ぐらいです	290	172	1998	ぐらゐです
させてゐる	632	1080	2835	させてゐる
させてうぃる	632	1080	2835	させてゐる
させている	632	1080	2836	させてゐる
させている	632	1080	2836	させてゐる
されてゐる	632	1080	2604	されてゐる
されてうぃる	632	1080	2604	されてゐる
されている	632	1080	2605	されてゐる
されている	632	1080	2605	されてゐる
してゐます	634	240	1697	してゐます
してうぃます	634	240	1697	してゐます
しています	634	240	1698	してゐます
しています	634	240	1698	してゐます
しなかつた	633	142	2314	しなかつた
しませう	634	240	2714	しませう
しましょう	634	240	2715	しませう
しましよう	634	240	2715	しませう
ぢゃゐます	340	240	1937	ぢゃゐます
ぢゃゐます	340	240	1937	ぢやゐます
ぢやゐます	340	240	1937	ぢやゐます
ぢゃうぃます	340	240	1937	ぢゃゐます
ぢゃうぃます	340	240	1937	ぢやゐます
ぢやうぃます	340	240	1937	ぢやゐます
じゃいます	340	240	1938	ぢゃゐます
じゃいます	340	240	1938	ぢやゐます
じやいます	340	240	1938	ぢやゐます
ぢゃないか	292	325	2537	ぢゃないか
ぢゃないか	292	325	2537	ぢやないか
ぢやないか	292	325	2537	ぢやないか
じゃないか	292	325	2538	ぢゃないか
じゃないか	292	325	2538	ぢやないか
じやないか	292	325	2538	ぢやないか
ぢゃないし	292	339	2972	ぢゃないし
ぢゃないし	292	339	2972	ぢやないし
ぢやないし	292	339	2972	ぢやないし
じゃないし	292	339	2973	ぢゃないし
じゃないし	292	339	2973	ぢやないし
じやないし	292	339	2973	ぢやないし
ぢゃないと	292	350	2969	ぢゃないと
ぢゃないと	292	350	2969	ぢやないと
ぢやないと	292	350	2969	ぢやないと
じゃないと	292	350	2970	ぢゃないと
じゃないと	292	350	2970	ぢやないと
じやないと	292	350	2970	ぢやないと
ぢゃないな	292	417	3411	ぢゃないな
ぢゃないな	292	417	3411	ぢやないな
ぢやないな	292	417	3411	ぢやないな
じゃないな	292	417	3412	ぢゃないな
じゃないな	292	417	3412	ぢやないな
じやないな	292	417	3412	ぢやないな
ぢゃないの	292	419	2830	ぢゃないの
ぢゃないの	292	419	2830	ぢやないの
ぢやないの	292	419	2830	ぢやないの
じゃないの	292	419	2831	ぢゃないの
じゃないの	292	419	2831	ぢやないの
じやないの	292	419	2831	ぢやないの
ぢゃないよ	292	425	3071	ぢゃないよ
ぢゃないよ	292	425	3071	ぢやないよ
ぢやないよ	292	425	3071	ぢやないよ
じゃないよ	292	425	3072	ぢゃないよ
じゃないよ	292	425	3072	ぢやないよ
じやないよ	292	425	3072	ぢやないよ
ぢゃなくて	292	348	2990	ぢゃなくて
ぢゃなくて	292	348	2990	ぢやなくて
ぢやなくて	292	348	2990	ぢやなくて
じゃなくて	292	348	2991	ぢゃなくて
じゃなくて	292	348	2991	ぢやなくて
じやなくて	292	348	2991	ぢやなくて
すぎてゐる	1208	1080	2433	すぎてゐる
すぎてうぃる	1208	1080	2433	すぎてゐる
すぎている	1208	1080	2434	すぎてゐる
すぎている	1208	1080	2434	すぎてゐる
すぎでしよ	1208	183	3288	すぎでしよ
せてゐます	480	240	1991	せてゐます
せてうぃます	480	240	1991	せてゐます
せています	480	240	1992	せてゐます
せています	480	240	1992	せてゐます
せませう	480	240	3660	せませう
せましょう	480	240	3661	せませう
せましよう	480	240	3661	せませう
たかつたな	159	417	3409	たかつたな
たかつたよ	159	425	2822	たかつたよ
だけだつた	296	142	3510	だけだつた
だつたので	167	359	2929	だつたので
ちゃひます	344	240	1186	ちゃひます
ちゃひます	344	240	1186	ちやひます
ちやひます	344	240	1186	ちやひます
ちゃいます	344	240	1187	ちゃひます
ちゃいます	344	240	1187	ちやひます
ちやいます	344	240	1187	ちやひます
ちやつたり	1815	268	2261	ちやつたり
っていふか	392	325	2273	っていふか
っていふか	392	325	2273	つていふか
つていふか	392	325	2273	つていふか
っていうか	392	325	2274	っていふか
っていうか	392	325	2274	つていふか
つていうか	392	325	2274	つていふか
つぽくない	2348	204	2129	つぽくない
てゐました	348	142	2653	てゐました
てうぃました	348	142	2653	てゐました
ていました	348	142	2654	てゐました
ていました	348	142	2654	てゐました
てゐますか	348	325	3458	てゐますか
てうぃますか	348	325	3458	てゐますか
ていますか	348	325	3459	てゐますか
ていますか	348	325	3459	てゐますか
てゐません	348	45	3417	てゐません
てうぃません	348	45	3417	てゐません
ていません	348	45	3418	てゐません
ていません	348	45	3418	てゐません
てをります	348	240	2561	てをります
ております	348	240	2562	てをります
ております	348	240	2562	てをります
てしまつた	348	142	3401	てしまつた
てなかつた	1175	142	2132	てなかつた
てんぢゃん	970	37	1727	てんぢゃん
てんぢゃん	970	37	1727	てんぢやん
てんぢやん	970	37	1727	てんぢやん
てんじゃん	970	37	1728	てんぢゃん
てんじゃん	970	37	1728	てんぢやん
てんじやん	970	37	1728	てんぢやん
であらうか	168	325	3506	であらうか
であろうか	168	325	3507	であらうか
であろうか	168	325	3507	であらうか
でゐました	349	142	2386	でゐました
でうぃました	349	142	2386	でゐました
でいました	349	142	2387	でゐました
でいました	349	142	2387	でゐました
でゐますか	349	325	3227	でゐますか
でうぃますか	349	325	3227	でゐますか
でいますか	349	325	3228	でゐますか
でいますか	349	325	3228	でゐますか
でゐません	349	45	3164	でゐません
でうぃません	349	45	3164	でゐません
でいません	349	45	3165	でゐません
でいません	349	45	3165	でゐません
でをります	349	240	2507	でをります
でおります	349	240	2508	でをります
でおります	349	240	2508	でをります
できちゃふ	700	1781	3511	できちゃふ
できちゃふ	700	1781	3511	できちやふ
できちやふ	700	1781	3511	できちやふ
できちゃう	700	1781	3512	できちゃふ
できちゃう	700	1781	3512	できちやふ
できちやう	700	1781	3512	できちやふ
できてゐる	700	1080	3344	できてゐる
できてうぃる	700	1080	3344	できてゐる
できている	700	1080	3345	できてゐる
できている	700	1080	3345	できてゐる
でしたつけ	192	414	3903	でしたつけ
でしたねえ	192	418	4575	でしたねえ
でしまつた	349	142	3257	でしまつた
でせうか	172	325	1784	でせうか
でしょうか	172	325	1785	でせうか
でしようか	172	325	1785	でせうか
でせうか	183	325	1495	でせうか
でしょうか	183	325	1496	でせうか
でしようか	183	325	1496	でせうか
でせうが	172	332	3926	でせうが
でしょうが	172	332	3927	でせうが
でしようが	172	332	3927	でせうが
でせうね	172	418	2899	でせうね
でしょうね	172	418	2900	でせうね
でしようね	172	418	2900	でせうね
でせうね	183	418	2321	でせうね
でしょうね	183	418	2322	でせうね
でしようね	183	418	2322	でせうね
ですかねえ	172	418	4056	ですかねえ
ないだらう	204	35	3565	ないだらう
ないだろう	204	35	3566	ないだらう
ないだろう	204	35	3566	ないだらう
ないでゐる	213	1080	2148	ないでゐる
ないでうぃる	213	1080	2148	ないでゐる
ないでいる	213	1080	2149	ないでゐる
ないでいる	213	1080	2149	ないでゐる
ないでしよ	204	183	3852	ないでしよ
なかつたか	211	325	3215	なかつたか
なかつたが	211	332	3120	なかつたが
なかつたな	211	417	3496	なかつたな
なかつたね	211	418	3544	なかつたね
なかつたよ	211	425	2915	なかつたよ
なかつたら	211	140	3245	なかつたら
なかつたり	211	268	2572	なかつたり
なくつちや	212	344	3806	なくつちや
にくかつた	2548	142	560	にくかつた
にとつては	398	283	2235	にとつては
ねがひます	1831	240	532	願ひます
ねがいます	1831	240	533	願ひます
ねがいます	1831	240	533	願ひます
ばよかつた	361	142	3726	ばよかつた
べきだつた	119	142	3140	べきだつた
べきだらう	119	35	2924	べきだらう
べきだろう	119	35	2925	べきだらう
べきだろう	119	35	2925	べきだらう
ませうか	240	325	4254	ませうか
ましょうか	240	325	4255	ませうか
ましようか	240	325	4255	ませうか
ませうか	246	325	1671	ませうか
ましょうか	246	325	1672	ませうか
ましようか	246	325	1672	ませうか
ませうね	240	418	4261	ませうね
ましょうね	240	418	4262	ませうね
ましようね	240	418	4262	ませうね
ませんねえ	252	418	4178	ませんねえ
やすかつた	2549	142	773	やすかつた
られてゐた	481	142	2989	られてゐた
られてうぃた	481	142	2989	られてゐた
られていた	481	142	2990	られてゐた
られていた	481	142	2990	られてゐた
られてゐる	481	1080	2227	られてゐる
られてうぃる	481	1080	2227	られてゐる
られている	481	1080	2228	られてゐる
られている	481	1080	2228	られてゐる
れてゐます	482	240	2242	れてゐます
れてうぃます	482	240	2242	れてゐます
れています	482	240	2243	れてゐます
れています	482	240	2243	れてゐます
れてしまふ	482	1776	3675	れてしまふ
れてしまう	482	1776	3676	れてしまふ
れてしまう	482	1776	3676	れてしまふ
れなかつた	476	142	2472	れなかつた
うぢゃないか	35	325	6024	うぢゃないか
うぢゃないか	35	325	6024	うぢやないか
うぢやないか	35	325	6024	うぢやないか
うじゃないか	35	325	6025	うぢゃないか
うじゃないか	35	325	6025	うぢやないか
うじやないか	35	325	6025	うぢやないか
をはりました	1695	142	1054	終はりました
おわりました	1695	142	1055	終はりました
おわりました	1695	142	1055	終はりました
からでせう	330	172	3948	からでせう
からでしょう	330	172	3949	からでせう
からでしよう	330	172	3949	からでせう
くらゐだった	289	142	3601	くらゐだった
くらゐだった	289	142	3601	くらゐだつた
くらゐだつた	289	142	3601	くらゐだつた
くらうぃだった	289	142	3601	くらゐだった
くらうぃだった	289	142	3601	くらゐだつた
くらうぃだつた	289	142	3601	くらゐだつた
くらいだった	289	142	3602	くらゐだった
くらいだった	289	142	3602	くらゐだつた
くらいだつた	289	142	3602	くらゐだつた
くらゐである	289	53	2598	くらゐである
くらうぃである	289	53	2598	くらゐである
くらいである	289	53	2599	くらゐである
くらいである	289	53	2599	くらゐである
くらゐでした	289	142	2685	くらゐでした
くらうぃでした	289	142	2685	くらゐでした
くらいでした	289	142	2686	くらゐでした
くらいでした	289	142	2686	くらゐでした
くらゐですか	289	325	2993	くらゐですか
くらうぃですか	289	325	2993	くらゐですか
くらいですか	289	325	2994	くらゐですか
くらいですか	289	325	2994	くらゐですか
くらゐですが	289	332	3382	くらゐですが
くらうぃですが	289	332	3382	くらゐですが
くらいですが	289	332	3383	くらゐですが
くらいですが	289	332	3383	くらゐですが
くらゐですね	289	418	3265	くらゐですね
くらうぃですね	289	418	3265	くらゐですね
くらいですね	289	418	3266	くらゐですね
くらいですね	289	418	3266	くらゐですね
ございますつ	68	418	2982	ございますつ
させてゐます	478	240	1556	させてゐます
させてうぃます	478	240	1556	させてゐます
させています	478	240	1557	させてゐます
させています	478	240	1557	させてゐます
させてゐます	632	240	2480	させてゐます
させてうぃます	632	240	2480	させてゐます
させています	632	240	2481	させてゐます
させています	632	240	2481	させてゐます
されてゐます	632	240	2028	されてゐます
されてうぃます	632	240	2028	されてゐます
されています	632	240	2029	されてゐます
されています	632	240	2029	されてゐます
してゐました	634	142	2740	してゐました
してうぃました	634	142	2740	してゐました
していました	634	142	2741	してゐました
していました	634	142	2741	してゐました
してゐません	634	45	3245	してゐません
してうぃません	634	45	3245	してゐません
していません	634	45	3246	してゐません
していません	634	45	3246	してゐません
してをります	634	240	2443	してをります
しております	634	240	2444	してをります
しております	634	240	2444	してをります
しないだらう	633	35	3345	しないだらう
しないだろう	633	35	3346	しないだらう
しないだろう	633	35	3346	しないだらう
しなかつたり	633	268	3795	しなかつたり
ぢゃないかな	292	408	2936	ぢゃないかな
ぢゃないかな	292	408	2936	ぢやないかな
ぢやないかな	292	408	2936	ぢやないかな
じゃないかな	292	408	2937	ぢゃないかな
じゃないかな	292	408	2937	ぢやないかな
じやないかな	292	408	2937	ぢやないかな
ぢゃないかも	292	288	3455	ぢゃないかも
ぢゃないかも	292	288	3455	ぢやないかも
ぢやないかも	292	288	3455	ぢやないかも
じゃないかも	292	288	3456	ぢゃないかも
じゃないかも	292	288	3456	ぢやないかも
じやないかも	292	288	3456	ぢやないかも
ぢゃないから	292	330	3200	ぢゃないから
ぢゃないから	292	330	3200	ぢやないから
ぢやないから	292	330	3200	ぢやないから
じゃないから	292	330	3201	ぢゃないから
じゃないから	292	330	3201	ぢやないから
じやないから	292	330	3201	ぢやないから
ぢゃないけど	292	334	3144	ぢゃないけど
ぢゃないけど	292	334	3144	ぢやないけど
ぢやないけど	292	334	3144	ぢやないけど
じゃないけど	292	334	3145	ぢゃないけど
じゃないけど	292	334	3145	ぢやないけど
じやないけど	292	334	3145	ぢやないけど
ぢゃないです	292	172	3088	ぢゃないです
ぢゃないです	292	172	3088	ぢやないです
ぢやないです	292	172	3088	ぢやないです
じゃないです	292	172	3089	ぢゃないです
じゃないです	292	172	3089	ぢやないです
じやないです	292	172	3089	ぢやないです
ぢゃないので	292	359	2796	ぢゃないので
ぢゃないので	292	359	2796	ぢやないので
ぢやないので	292	359	2796	ぢやないので
じゃないので	292	359	2797	ぢゃないので
じゃないので	292	359	2797	ぢやないので
じやないので	292	359	2797	ぢやないので
ぢゃないよね	292	418	3476	ぢゃないよね
ぢゃないよね	292	418	3476	ぢやないよね
ぢやないよね	292	418	3476	ぢやないよね
じゃないよね	292	418	3477	ぢゃないよね
じゃないよね	292	418	3477	ぢやないよね
じやないよね	292	418	3477	ぢやないよね
ぢゃなかった	292	142	2639	ぢゃなかった
ぢゃなかった	292	142	2639	ぢやなかつた
ぢやなかつた	292	142	2639	ぢやなかつた
じゃなかった	292	142	2640	ぢゃなかった
じゃなかった	292	142	2640	ぢやなかつた
じやなかつた	292	142	2640	ぢやなかつた
すぎるでしよ	1086	183	3158	すぎるでしよ
すべきだらう	574	35	2924	すべきだらう
すべきだろう	574	35	2925	すべきだらう
すべきだろう	574	35	2925	すべきだらう
せてゐました	480	142	2761	せてゐました
せてうぃました	480	142	2761	せてゐました
せていました	480	142	2762	せてゐました
せていました	480	142	2762	せてゐました
たかつたから	159	330	3403	たかつたから
たかつたけど	159	334	3458	たかつたけど
たかつたです	159	172	2846	たかつたです
たかつたなあ	159	418	2990	たかつたなあ
たかつたので	159	359	2997	たかつたので
たかつたのに	159	360	3588	たかつたのに
たでせうか	142	325	4426	たでせうか
